POP	Inversion	Type	CHR	StartNonRecombining	EndOutside	StartInside	EndInside	StartOutside	EndNonRecombining	SizeInside	SizeUsable	Len	ncd1_rawp_0.5	ncd1_rawp_0.4	ncd1_rawp_0.3	ncd2_rawp_0.5	ncd2_rawp_0.4	ncd2_rawp_0.3	ncd1_corp_0.5	ncd1_corp_0.4	ncd1_corp_0.3	ncd2_corp_0.5	ncd2_corp_0.4	ncd2_corp_0.3
MSL	HsInv0201	long	5	147549779	147553039	147554240	147554615	147554779	147559433	376	8292	9654	0.00529878133457457	0.00342199767765551	0.00159859085166353	0.0795915012828118	0.0817537398468884	0.0820034732396178	0.0251762336354481	0.0201409869083585	0.0110775427995972	0.287009063444109	0.29103726082578	0.306143001007049
MXL	HsInv0201	long	5	147549779	147553039	147554240	147554615	147554779	147559433	376	8292	9654	0.0121793929349497	0.00960735241048397	0.0115520456033895	0.0759365656270216	0.0738500032565077	0.0705207735224745	0.0322209436133487	0.0253164556962025	0.0356731875719217	0.313003452243959	0.30379746835443	0.299194476409666
PEL	HsInv0201	long	5	147549779	147553039	147554240	147554615	147554779	147559433	376	8292	9654	0.141694662938301	0.103301213060009	0.0378553179504717	0.0624516400151636	0.0633883806610393	0.0591261108565644	0.254901960784314	0.200980392156863	0.0845588235294118	0.263480392156863	0.263480392156863	0.243872549019608
PJL	HsInv0201	long	5	147549779	147553039	147554240	147554615	147554779	147559433	376	8292	9654	0.00285193213856268	0.00978779473059319	0.22044435284856	0.0705614561475289	0.081470439748961	0.104277377537128	0.0103448275862069	0.0367816091954023	0.43448275862069	0.294252873563218	0.328735632183908	0.408045977011494
PUR	HsInv0201	long	5	147549779	147553039	147554240	147554615	147554779	147559433	376	8292	9654	0.00881768142341753	0.010062463135912	0.0250186013843181	0.0866930779806832	0.0925885220886376	0.109033520003848	0.0289256198347107	0.0402892561983471	0.0826446280991736	0.315082644628099	0.334710743801653	0.375
STU	HsInv0201	long	5	147549779	147553039	147554240	147554615	147554779	147559433	376	8292	9654	0.0051569670150982	0.0176950919770578	0.165367844360737	0.0761691188579417	0.0872521275827956	0.110197285131383	0.0126146788990826	0.0458715596330275	0.307339449541284	0.290137614678899	0.339449541284404	0.399082568807339
TSI	HsInv0201	long	5	147549779	147553039	147554240	147554615	147554779	147559433	376	8292	9654	0.000668062350377752	0.000210301284260925	0.000463295310439482	0.0675985198336309	0.0751860680836633	0.0815719287046549	0.00480769230769231	0.00480769230769231	0.00240384615384615	0.28125	0.305288461538462	0.318509615384615
YRI	HsInv0201	long	5	147549779	147553039	147554240	147554615	147554779	147559433	376	8292	9654	0.00989192885410013	0.00730708060251903	0.00511477635570609	0.104079975702378	0.1046874162536	0.110813037341713	0.0362903225806452	0.0201612903225806	0.0171370967741935	0.38508064516129	0.38508064516129	0.399193548387097
ACB	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0118430400703491	0.00924749955193724	0.00571242408183667	0.109477269444043	0.102888368895881	0.10445244895011	0.114343029087262	0.0932798395185557	0.0631895687061184	0.602808425275827	0.582748244734203	0.58876629889669
ASW	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.02321850559375	0.0190672726366559	0.0146372220169096	0.02211147925403	0.0241192306439659	0.0299744771306989	0.165165165165165	0.15015015015015	0.126126126126126	0.198198198198198	0.218218218218218	0.28028028028028
BEB	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0312893338549362	0.0337079505186277	0.059569069964412	0.0632571883168542	0.0633967576060278	0.0677748468227051	0.121052631578947	0.127368421052632	0.185263157894737	0.418947368421053	0.415789473684211	0.437894736842105
CDX	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0344061031076941	0.0501194169029631	0.0803792319257046	0.105303207045083	0.0962358469314288	0.0863388882174111	0.116414435389988	0.147846332945285	0.215366705471478	0.577415599534342	0.538998835855646	0.506402793946449
CEU	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0381849518060204	0.0424435305167744	0.0794028870792716	0.0416823727725477	0.0383622052531878	0.0344716212818501	0.117145899893504	0.140575079872204	0.249201277955272	0.322683706070288	0.307774227902023	0.289669861554846
CHB	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0402971872273494	0.0340479231008426	0.0318782913042647	0.0494971724076936	0.0535587723395	0.0498441432561393	0.136761487964989	0.12472647702407	0.12035010940919	0.36870897155361	0.393873085339168	0.37089715536105
CHS	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.107055528919496	0.117550015255198	0.0992764677679466	0.041997484230356	0.0435386836650091	0.0509601640419658	0.264172335600907	0.287981859410431	0.260770975056689	0.346938775510204	0.360544217687075	0.385487528344671
CLM	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0705439003248744	0.102852223263637	0.129996734812769	0.0309437940740593	0.0344699177449996	0.0450980197133508	0.287169042769857	0.375763747454175	0.445010183299389	0.287169042769857	0.308553971486762	0.372708757637475
ESN	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0227715990968211	0.0197779369594424	0.0159825164958543	0.0691368123446397	0.0678260282567088	0.0673129918914841	0.151151151151151	0.133133133133133	0.112112112112112	0.457457457457457	0.449449449449449	0.455455455455455
FIN	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0791756668331844	0.114382441994367	0.180771422741632	0.0474570267460087	0.0429377115228683	0.0370236054199654	0.224056603773585	0.280660377358491	0.404481132075472	0.339622641509434	0.325471698113208	0.285377358490566
GBR	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0378805185610528	0.0536322530321085	0.160330779220512	0.0505829110747697	0.0525779501124087	0.0564706994412208	0.125284738041002	0.176537585421412	0.39749430523918	0.38496583143508	0.394077448747153	0.417995444191344
GIH	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0134308836959849	0.0125361660717343	0.0233807171064781	0.0637744039904073	0.0662328711878186	0.0706997986748155	0.0470588235294118	0.0513368983957219	0.0983957219251337	0.455614973262032	0.470588235294118	0.482352941176471
GWD	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0241772867469586	0.0215358765779867	0.0198504260662108	0.0473271977381889	0.04554899446177	0.0482151086152758	0.160320641282565	0.138276553106212	0.150300601202405	0.348697394789579	0.341683366733467	0.362725450901804
IBS	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.145564082206049	0.152233980761755	0.179270033334484	0.0162325219132864	0.0158608365234335	0.0150149730986717	0.43169968717414	0.436913451511992	0.484880083420229	0.141814389989572	0.140771637122002	0.133472367049009
ITU	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.010149254183021	0.012180618139891	0.0411742721134961	0.0634163907126314	0.0663290616286712	0.0724622596966739	0.043343653250774	0.0485036119711042	0.169246646026832	0.43343653250774	0.43859649122807	0.476780185758514
JPT	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0831994165861978	0.0733269908461519	0.0614853059774972	0.0457338157939628	0.0488967024498323	0.0572097158419279	0.202127659574468	0.183215130023641	0.16193853427896	0.342789598108747	0.358156028368794	0.403073286052009
KHV	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0423934315688489	0.0412365053948932	0.0539164948970414	0.0722216176336439	0.0761133454215485	0.0827217208582526	0.12316384180791	0.127683615819209	0.167231638418079	0.458757062146893	0.474576271186441	0.507344632768362
LWK	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0285521846336102	0.0268524895712374	0.028441882501305	0.0445746864744631	0.0451144949694611	0.0475547469012611	0.195390781563126	0.193386773547094	0.207414829659319	0.341683366733467	0.342685370741483	0.354709418837675
MSL	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0116311733358303	0.0161537288918382	0.0144538125306182	0.0559450443604324	0.0526290295812976	0.0530546483364739	0.0980980980980981	0.134134134134134	0.118118118118118	0.384384384384384	0.369369369369369	0.38038038038038
MXL	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.128353927478314	0.148181778692578	0.216496645237172	0.0482047052740641	0.0541027801785365	0.0631722540747303	0.401092896174863	0.448087431693989	0.557377049180328	0.348633879781421	0.381420765027322	0.425136612021858
PEL	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0349199004875039	0.0394236120890248	0.073108826704755	0.0515590839675141	0.0543976677754427	0.0645040807138882	0.124468085106383	0.15	0.24468085106383	0.38936170212766	0.402127659574468	0.443617021276596
PJL	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0585790195081554	0.0724560484980001	0.149109680430548	0.0503170687549897	0.0537114710219655	0.0591958712073177	0.222684703433923	0.260145681581686	0.437044745057232	0.363163371488033	0.372528616024974	0.404786680541103
PUR	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0528320998409764	0.0866376408651051	0.109938349697688	0.0400856015940594	0.0411277978218814	0.0473054537230294	0.284708249496982	0.400402414486922	0.467806841046278	0.32092555331992	0.322937625754527	0.356136820925553
STU	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0357471064853951	0.0439991554085786	0.0738356247759842	0.0537255776063811	0.056832169474535	0.0620744186454526	0.112487100103199	0.141382868937049	0.248710010319917	0.362229102167183	0.381836945304438	0.412796697626419
TSI	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.0683273616201737	0.109310022042105	0.152711937839368	0.0813453156325118	0.0824715985597303	0.0730990733998943	0.240585774058577	0.341004184100418	0.435146443514644	0.49163179916318	0.498953974895398	0.465481171548117
YRI	HsInv0209	long	11	71275786	71275836	71282866	71287770	71294799	71294825	4905	4983	19039	0.00636173380204528	0.00440396559477844	0.00294047871461646	0.043673387553027	0.0433355235601575	0.0506001949368043	0.06312625250501	0.0460921843687375	0.0360721442885772	0.367735470941884	0.35871743486974	0.406813627254509
ACB	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.00663734595559429	0.00676241671082825	0.0128767004357706	0.446605378752641	0.432812026231778	0.423314039969965	0.0581745235707121	0.0581745235707121	0.119358074222668	0.985957873620863	0.980942828485456	0.980942828485456
ASW	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0204688838548117	0.0234188029365659	0.045006248712878	0.263693023351876	0.270851818812253	0.285619416127625	0.174874371859296	0.201005025125628	0.328643216080402	0.921608040201005	0.925628140703518	0.934673366834171
BEB	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0231378968517724	0.0205726743413182	0.0249579362758317	0.347163453582245	0.331926474898463	0.320469032565503	0.153134635149024	0.136690647482014	0.159301130524152	0.95169578622816	0.94141829393628	0.939362795477903
CDX	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0794265134070451	0.088184149428131	0.0411631491807334	0.359780369191455	0.337827327042144	0.306660761231002	0.23469387755102	0.261904761904762	0.159863945578231	0.948979591836735	0.938775510204082	0.922902494331066
CEU	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0494679056364615	0.056144846390239	0.100207001577589	0.204153926899553	0.2005079784353	0.207244648698215	0.203371970495258	0.230769230769231	0.349841938883035	0.834562697576396	0.828240252897787	0.839831401475237
CHB	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0357918803844555	0.0604145848365279	0.146240831142066	0.223238322550024	0.228535730993941	0.245305188274706	0.146808510638298	0.220212765957447	0.429787234042553	0.864893617021277	0.867021276595745	0.880851063829787
CHS	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0442585973935405	0.0448077845094364	0.0685612169289108	0.253721660023266	0.241979130893355	0.231587856181969	0.153347732181425	0.161987041036717	0.220302375809935	0.88768898488121	0.874730021598272	0.860691144708423
CLM	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0180154943704883	0.0194924630552286	0.0325714171617301	0.594348176365861	0.561636745208422	0.518016331645796	0.131658291457286	0.143718592964824	0.225125628140704	0.993969849246231	0.991959798994975	0.98894472361809
ESN	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0147918869077391	0.0136793086774174	0.0167948971962013	0.483381513219025	0.45669647466188	0.428797938324452	0.139698492462312	0.138693467336683	0.168844221105528	0.993969849246231	0.98894472361809	0.984924623115578
FIN	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0932944948297415	0.106789467635753	0.11010223251036	0.253127436014521	0.238619281528077	0.226857334941379	0.292576419213974	0.320960698689956	0.327510917030568	0.885371179039301	0.875545851528384	0.854803493449782
GBR	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.124047352963574	0.154545435835376	0.144300171028828	0.183860811080898	0.178236571336564	0.177161949827231	0.373118279569892	0.42258064516129	0.426881720430108	0.829032258064516	0.816129032258065	0.805376344086022
GIH	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0216444083521595	0.0480642982369593	0.0563554044401943	0.109501814003001	0.108876116731872	0.1082472250905	0.116352201257862	0.20440251572327	0.230607966457023	0.654088050314465	0.654088050314465	0.644654088050314
GWD	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.00176776321118826	0.00117720225667451	0.00120376878928907	0.381838193821776	0.373442137146309	0.376806434238034	0.032	0.019	0.027	0.981	0.979	0.978
IBS	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.00602677264861311	0.00432928046443146	0.00596373580357719	0.273861544001847	0.2712286395557	0.283676909683242	0.0349434737923947	0.02672147995889	0.039054470709147	0.921891058581706	0.91983556012333	0.921891058581706
ITU	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0461879961143072	0.0415760055440727	0.0404192251008495	0.277112882746652	0.253766453559967	0.233257725117879	0.212090163934426	0.202868852459016	0.203893442622951	0.913934426229508	0.895491803278688	0.880122950819672
JPT	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0283012705165801	0.034148473586629	0.0949769639440293	0.199516736607403	0.207814898881952	0.228634158774502	0.0896017699115044	0.11283185840708	0.255530973451327	0.811946902654867	0.827433628318584	0.857300884955752
KHV	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0499404826849337	0.0702245341086803	0.179812080589688	0.375886411320459	0.375868807123618	0.390941200382171	0.218354430379747	0.262658227848101	0.476793248945148	0.966244725738397	0.966244725738397	0.967299578059072
LWK	HsInv0241	long	2	241611909	241611923	241625207	241628383	241641220	241641241	3177	3214	29332	0.0215875169252977	0.0201058205653549	0.0165522680116	0.458181909112126	0.477200632528542	0.546047649213388	0.203610832497492	0.195586760280843	0.175526579739218	0.989969909729188	0.989969909729188	0.990972918756269
